image1_url,image2_url,result
https://food-cms.grab.com/Merchants/4-C36YNTKAFGEDCN/photoexhibition/c6292db0648847f3a86211922480f5e1_1733714550627143371.jpg,https://food-cms.grab.com/Merchants/4-C7ADNKTGBFE2HE/photoexhibition/57df93d1c1b14a47ade8929bc253cc63_1740366013531332991.jpeg,1.0
https://food-cms.grab.com/Merchants/1-C64KGVLXDGMVNT/photoexhibition/248c5640ade54a748c6c879d01d8b1b2_1735014932218899523.jpeg,https://food-cms.grab.com/Merchants/4-C6BVHE3FGYCET6/photoexhibition/5eb3de263c9748b9aa8e4b170b18e1ce_1739253595159190077.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C26XMEWYLBJFV6/photoexhibition/1a4c3419ca174cafb1949c86b401a05f_1676823716742927921.jpeg,https://food-cms.grab.com/Merchants/4-C4DCCRMGCGDBTA/photoexhibition/9214095da53940199c45945d05976cfd_1734070545807721334.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C64KEXXWGBBVN6/photoexhibition/145269d2677f43aa9a8dc652705c5208_1735007719224943663.jpeg,https://food-cms.grab.com/Merchants/1-C6UTDALURAWUPA/photoexhibition/61beacc7f1bd430d8205456f6f33ab6b_1723113485545475444.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4BGRKWKHCLELX/photoexhibition/94d81a3ac8e94d169bcb4794cd207c18_1682679718953277621.jpeg,https://food-cms.grab.com/Merchants/4-CZM3A4KJVYVWVJ/photoexhibition/1ac5879b001f4594af7d3ea4625e1e1e_1740043780498569640.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C2WVTECUN7MJN6/photoexhibition/ab6e57ead1c7481ca7aab631a9453338_1733112025344885063.jpg,https://food-cms.grab.com/Merchants/SGDD01096/photoexhibition/38b782e5542144cd80ede1c1c6f8f5be_1733469647414098409.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6CEL2LFFGB2L2/photoexhibition/27473fdc113e4663a4453cd27ac7656d_1704630780077697248.jpeg,https://food-cms.grab.com/Merchants/4-CZDBJP3XGTDTAJ/photoexhibition/faaaf82c41174fdf8cd77f173dec84ee_1732681023417549285.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C2EBC23DA8NWGT/photoexhibition/e873b8a113bb4db5ba399287e00ed285_1683617740109636609.jpg,https://food-cms.grab.com/Merchants/4-CY6ERETWFFDFGA/photoexhibition/45560f314b1043dbb21c700284430405_1733456902498386937.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-CYXBT8JGR7NAWE/photoexhibition/8a1235e171e74cbbbe62b51ac029b364_1687338351444441956.jpg,https://food-cms.grab.com/Merchants/4-C6C3AN3YLYAYUE/photoexhibition/6f8c390965544ca8a6817a60ff88a93a_1734672999379062231.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4A1T6DXRUKJNN/photoexhibition/3c93e8ce51714c69bf3e8de51a88a7a1_1681810822179823054.jpeg,https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4JELJNVCA3YAA/photoexhibition/4eaa6703e5744b71b53c94722adc7296_1690455315694668745.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6XXTN5UGCMKCJ/photoexhibition/efbebc46f34f43829f0c58bf6f43a496_1729488099440342522.jpeg,https://food-cms.grab.com/Merchants/4-C6MBVJT3FAAFL6/photoexhibition/dae7ebd7d41240bd9eb7fa3d61569e53_1716259907972786871.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4CXE741E6EALE/photoexhibition/cd1e00db9b924cc59b20b9f3f81ff4e6_1685442515566499334.png,https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6BDLA33JCKUJN/photoexhibition/c50ce60353aa49c0a9d28f907a9a15f7_1702353888611787591.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C26XMEWYLBJFV6/photoexhibition/1a4c3419ca174cafb1949c86b401a05f_1676823716742927921.jpeg,https://food-cms.grab.com/Merchants/4-C6AVLJEBWAEURT/photoexhibition/e7ffc2e874cb45fea1a9b5dbeacbb4cc_1741935860552351667.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4J1ETV1AKN1BE/photoexhibition/87ae1c34c99446829ea6e091daaa3dc3_1691728024361354475.jpeg,https://d1sag4ddilekf6.cloudfront.net/Merchants/1-CYXYR7EAALE2VN/photoexhibition/5a1649c874c34cd2a401ae5d799dd9c4_1686191906188630914.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C62EGGDJJP2EFE/photoexhibition/5a234b9a716948f8bc2e75c2cc65968a_1740463108102516913.jpeg,https://food-cms.grab.com/Merchants/4-C66GNFNARXWXRA/photoexhibition/6091c6cc05ed40cab85dc4a72ec1a17f_1738720030570209052.jpeg,1.0
https://food-cms.grab.com/Merchants/1-C65CHAM3N6KVAA/photoexhibition/c231916854c7417288b20bb19ff84c44_1736406628014902591.jpeg,https://food-cms.grab.com/Merchants/1-C6UYG652V7VGRN/photoexhibition/d91132ee404649d7b96d159a0c87cfe8_1723605717128005887.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C65BJN21GY3HLE/photoexhibition/87f486786a5442b9b18ae2a5f42e133f_1736317298651029415.jpeg,https://food-cms.grab.com/Merchants/4-C6JUAJNWTX6FTN/photoexhibition/26f4298f20774f3e9053f2ddaec16621_1735276195625558825.png,2.0
https://food-cms.grab.com/Merchants/1-C651T6WXL8LBLN/photoexhibition/2ec7bfba6804446bbaf6bbff5450a59c_1738048085090004308.jpeg,https://food-cms.grab.com/Merchants/4-CYMUL4MJVRNZEX/photoexhibition/8722a9dd6522454882956ae24c160039_1734923895606479554.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4CZAB4JCUAERT/photoexhibition/91f4b771952d4437893a1263517f26ea_1685602539933344440.jpeg,https://food-cms.grab.com/Merchants/SGDD01818/photoexhibition/f8454a8eb3a34ff692ad80f75fc4ff9c_1733736796780059377.jpg,2.0
https://food-cms.grab.com/Merchants/4-C33TAVCGJLN1TN/photoexhibition/7e7a722832014d1384051a7e5f70ab08_1742455948966629762.jpeg,https://food-cms.grab.com/Merchants/4-C7BFMBVBNFDGCJ/photoexhibition/78781cb9a5a749a0b21f6c900a334849_1742784368918250680.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C3NJGN6BRF4BE6/photoexhibition/778ff002bcb04339b156b418db3301dc_1723112289077046804.png,https://food-cms.grab.com/Merchants/4-C6NBTEC3NZCEBA/photoexhibition/1f4c0180fbc246bf911558dfd0742267_1733797699276213786.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4D3HE6AJTTHUA/photoexhibition/1516c053f2cc4c53a936af3835f8ed0c_1688208486989696137.jpeg,https://food-cms.grab.com/Merchants/4-CZNKE7BYHBWATJ/photoexhibition/12f1480127034a308a1cc65414a39c7a_1733741456169038967.png,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4CXE741E6EALE/photoexhibition/cd1e00db9b924cc59b20b9f3f81ff4e6_1685442515566499334.png,https://food-cms.grab.com/Merchants/1-C64KLBTTA6UJVJ/photoexhibition/b46fb2219f1d49d2927353ea55fae0fd_1735018245389389283.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-CYUVRN3UA7CAVX/photoexhibition/91c842c84e774d3894c5f91eab6bec59_1686191875412515681.jpg,https://food-cms.grab.com/Merchants/4-CZKXA7LWNNXZJX/photoexhibition/f88277a878cf46d296ff2bb2dfa6f092_1733112020854024704.jpg,1.0
https://food-cms.grab.com/Merchants/1-C65BJN21GY3HLE/photoexhibition/87f486786a5442b9b18ae2a5f42e133f_1736317298651029415.jpeg,https://food-cms.grab.com/Merchants/4-C6MZNUJKN7XETE/photoexhibition/6ad6580362f94ad495711ee348503446_1717726947613205489.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C62EE7WEL6EBAE/photoexhibition/2e4bdf1a17694ba18d5b4a9ef91e7193_1730448714359173719.jpeg,https://food-cms.grab.com/Merchants/4-C64KGP4FTLM3NA/photoexhibition/4d10e0c537f9444f8bb744a08306f8f0_1735791055938639205.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C4KGVRLGACKHRX/photoexhibition/c0229f5d52d84b1bb08115d15edcf629_1741843931684184958.jpeg,https://food-cms.grab.com/Merchants/4-C4LUVK4YUEEUA2/photoexhibition/b8f487cd60ee4934adc7abbd841e41f4_1732854716023414132.jpg,2.0
https://food-cms.grab.com/Merchants/1-C65WN7VVCRCDCT/photoexhibition/9205c8ea4be742e0ab9ccb72eb2df330_1737518234693176846.jpeg,https://food-cms.grab.com/Merchants/1-C6JKETV2UFLUAE/photoexhibition/4ffd41654d034a8db2f37aee709566a4_1710996148614867981.jpeg,1.0
https://food-cms.grab.com/Merchants/1-C65WNCKEBE41JJ/photoexhibition/1607146420a04f189edc8edf5d444271_1737525901049874147.jpeg,https://food-cms.grab.com/Merchants/4-C64KDE4JDCL1CJ/photoexhibition/407c121d1aee412283a137fb9c899802_1734930520652757869.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4CJFCLVL2LJRX/photoexhibition/3625a814d3094dada4e1ef06f9e36473_1684834463245052892.jpeg,https://food-cms.grab.com/Merchants/4-C623GNNGCYBVVJ/photoexhibition/cd396825ebb044a4996983205ce1bec3_1734431219811691313.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6MXVBVDC6JTNA/photoexhibition/44f74a8ad05d4856b290c9b623cc5fc4_1717495279241689319.jpeg,https://food-cms.grab.com/Merchants/4-CZCTETAGGKMUT2/photoexhibition/4ede155f7b194c48b5e93fda5cc15030_1733303922651504623.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6CHTLEHRF6XWE/photoexhibition/661c0b706230480bab1b9284e338281a_1704785514553703729.jpeg,https://food-cms.grab.com/Merchants/SGDD08664/photoexhibition/0fe2d8f50d3a4e3d8d970db88d149849_1733303923057715903.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-CYUVRN3UA7CAVX/photoexhibition/91c842c84e774d3894c5f91eab6bec59_1686191875412515681.jpg,https://food-cms.grab.com/Merchants/1-C6LBDBUWRAKALJ/photoexhibition/f7fc92dc10e5456f8a829ed195bd60ef_1714210612758288552.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6EEWCM1V3NKWA/photoexhibition/3198e874029942f3a5ea7e2cf441567b_1708507326958374783.jpeg,https://food-cms.grab.com/Merchants/SGDD05250/photoexhibition/c00a4522d048479d960402e75dce7dd8_1732866503220600838.jpg,1.0
https://food-cms.grab.com/Merchants/1-C6JXEBWKGBT1CJ/photoexhibition/e313e7a08a3c4ede90492dfbf351769f_1711439229991648675.jpeg,https://food-cms.grab.com/Merchants/4-C36GTREJWCLDEN/photoexhibition/21ce54ebe7b94514a87e3d3be8fad0e0_1734599192342687972.jpeg,1.0
https://food-cms.grab.com/Merchants/4-C64KGPM2CN22DA/photoexhibition/3a484a007397442aa71fa188941fd662_1741164274399645209.jpeg,https://food-cms.grab.com/Merchants/4-C6UTDFKCE2M2J2/photoexhibition/eea812bc9c8f4f25829ea6a3a86ec537_1734344401738691674.jpeg,1.0
https://food-cms.grab.com/Merchants/1-C6XYTJUECNDVEX/photoexhibition/404e5fecd8274ba2b32245c3a0d60a51_1729586564846801628.jpeg,https://food-cms.grab.com/Merchants/4-C64AVE5VVLDDN6/photoexhibition/f2a0dcf0a4e24c50afc0244d20d08bb4_1734921343074927015.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4K3AFEZCKDWDE/photoexhibition/557adfedda1e4bd2a9f20543bc11fac3_1693982349912566107.png,https://food-cms.grab.com/Merchants/4-C3UVE6X1TX6AVT/photoexhibition/8ab8b0e334f54aeb980b09b519671c92_1733718901783737042.jpg,2.0
https://food-cms.grab.com/Merchants/4-C2AZCTBZGB22HA/photoexhibition/3726f7fe330f40a085031521859a2d08_1732854922296832286.jpg,https://food-cms.grab.com/Merchants/4-C2TVNPVHV4EGNJ/photoexhibition/52e664f465d64d7faf27a40c2c7b8320_1733286274490261995.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4MJGANDLB63UE/photoexhibition/aa73c312a6cd48c3b98812e9c619ab8d_1696910099335618880.jpeg,https://food-cms.grab.com/Merchants/4-C36GTREJWCLDEN/photoexhibition/21ce54ebe7b94514a87e3d3be8fad0e0_1734599192342687972.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4KDG2KXFB42NX/photoexhibition/80b16a196df1454fa0e2d3e98101a3d5_1692346389648996507.jpeg,https://food-cms.grab.com/Merchants/4-C62EGGDJJP2EFE/photoexhibition/ad39d96239654a6a894e44a685453b4a_1740463101607508329.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6MXVTUKAULGCA/photoexhibition/4332a73cfc5b4c1280b336e84b5ed70c_1717559845405548065.jpeg,https://food-cms.grab.com/Merchants/4-CZM3A4KJVYVWVJ/photoexhibition/1ac5879b001f4594af7d3ea4625e1e1e_1740043780498569640.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/MYDD07781/photoexhibition/08b88c4eb8604959b64b0fb6d4685c31_1687860956222775782.jpeg,https://food-cms.grab.com/Merchants/4-C6KAGZCZHB52HE/photoexhibition/4e6b163e47084d6f8ae7ba8bb76e2d08_1712052669837346486.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4D3HE6AJTTHUA/photoexhibition/1516c053f2cc4c53a936af3835f8ed0c_1688208486989696137.jpeg,https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4LHRJXAJ33KLJ/photoexhibition/6754640ac5d742a8b41a26f04a48d142_1695004173765872391.jpeg,1.0
https://food-cms.grab.com/Merchants/1-C6VCWFBFRTBANE/photoexhibition/340512f4d8de499b8c4e046d1656e567_1724315021054833618.jpeg,https://food-cms.grab.com/Merchants/4-CYTYNYK1CNX1LT/photoexhibition/e95bb29657564a1982ca0e4f24fca4e1_1742880999974392516.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6UGN2KFR7BTV2/photoexhibition/9d389894c65247a0a9ce506049059524_1722755353759391356.jpeg,https://food-cms.grab.com/Merchants/4-C6UCJGCWTKJBJA/photoexhibition/a199a8fcab0a47d9ab00e3cbe3067aeb_1733713840836903974.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-CZKUJYWVJUBGL6/photoexhibition/0868370f4e4d47aaac3734ac7fbdcae0_1677823308070646853.jpeg,https://food-cms.grab.com/Merchants/4-C6C3AN3YLYAYUE/photoexhibition/e784c8b8c5cf4d22a9ab203cdf250317_1734672993941066844.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C2JTGJTCE3MGR6/photoexhibition/68b2ba605ac34b948df7ff1d142b7e66_1677070209934265841.jpg,https://food-cms.grab.com/Merchants/4-C7BFHCAUHALJRT/photoexhibition/3a263c852a6a4d8fb2a4fc974995037a_1742889730897206470.png,1.0
https://food-cms.grab.com/Merchants/SGDD05428/photoexhibition/f8b34806fa1a4da7a5b1c1326097ae61_1741162751992133274.jpeg,https://food-cms.grab.com/Merchants/SGDD07340/photoexhibition/de1e226849994556a881ae83323d4aac_1735189488328890505.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C66KEUCVRNNFNX/photoexhibition/65ff945c53cf472ebccb533e21fdce48_1739153518107793929.jpeg,https://food-cms.grab.com/Merchants/4-C6NBTEC3NZCEBA/photoexhibition/bee05f06d40344339b45e2a51c053094_1733797699422494214.jpg,2.0
https://food-cms.grab.com/Merchants/1-C6LVHBKUNT4UGJ/photoexhibition/123094356fdf4562a80e97e62efb00f5_1715241771918736595.jpeg,https://food-cms.grab.com/Merchants/4-C62JRLNDNAJWVE/photoexhibition/0dfcecdf930f435691ca182814d92edb_1737514594825456186.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4J1ETV1AKN1BE/photoexhibition/87ae1c34c99446829ea6e091daaa3dc3_1691728024361354475.jpeg,https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6BWDF2GLNUWVA/photoexhibition/8402d7f12e0543aab702ca05ccbaab47_1703341807558767327.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6CVV2KVBATFV6/photoexhibition/c6a9432edc6c45b69b678fed82c8cb6c_1705303273716225025.jpeg,https://food-cms.grab.com/Merchants/1-C64BNE6TKBBAA6/photoexhibition/54481a38ad214593bec8aadcde8cbadb_1734234608398763815.jpeg,1.0
https://food-cms.grab.com/Merchants/4-CZDEA662N8ATET/photoexhibition/a8fa189fd8bb44e3a42429da663a29e6_1733802409882004888.jpg,https://food-cms.grab.com/Merchants/SGDD00346/photoexhibition/3f47de87a16c43ffac651887a290122a_1735791793359257862.jpeg,1.0
https://food-cms.grab.com/Merchants/1-C6VKEN5YR7TJFE/photoexhibition/1b961f74056d4406bf3a573f46714089_1724999565401166236.png,https://food-cms.grab.com/Merchants/4-C2ATAZNXJCM1HA/photoexhibition/f5b22236630e41de87080f392715e54b_1735288005456099791.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4JJTK4YBBEBL6/photoexhibition/00a4ede167924172a1346552b1729072_1690897431435471373.jpeg,https://food-cms.grab.com/Merchants/1-C64BNE6TKBBAA6/photoexhibition/54481a38ad214593bec8aadcde8cbadb_1734234608398763815.jpeg,1.0
https://food-cms.grab.com/Merchants/1-C7A2L8AZE7DTRJ/photoexhibition/dff4461284b946358d030988632f77ba_1741861311837026023.jpeg,https://food-cms.grab.com/Merchants/4-C34WGJ32UEBXTE/photoexhibition/94ae9bdde4544ea48085ffce23129c58_1728379146504927672.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6NCNCJCRCLTGN/photoexhibition/145e0b0723a04f4e9d43455c3b233306_1718360491068978522.jpeg,https://food-cms.grab.com/Merchants/4-C62HC2XZL8B2T2/photoexhibition/8ab139363dc24f8cb88972c1b77835cc_1730773481284878728.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4EKTN51T3VBV2/photoexhibition/9857957ab4834b398a055538dd4ecac0_1689046943433176611.png,https://food-cms.grab.com/Merchants/1-C6KBCJJHSF4BN6/photoexhibition/f436e371ab7a43f88451fa944f10c035_1712125250187033294.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6TGJGL3TTNKLX/photoexhibition/f4805bf4cc5745bcbdb9b3c867a00867_1720686943556644474.png,https://food-cms.grab.com/Merchants/4-C4DAGXLVCPXFGE/photoexhibition/2d3aef630bbd476bbbbbbe510d7a7759_1733458245285490485.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C2NXAN5HRBLGME/photoexhibition/1290fd8026214767b148d21d9359fbee_1681465588436610926.jpeg,https://food-cms.grab.com/Merchants/1-C632WE6GUEU3CT/photoexhibition/861f86a90c3e4c82993aeff2fe9c92b4_1733903152980260108.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C6L1LEJDLPUBAX/photoexhibition/e6598ac1fed94439aa22f44db57504ab_1715831078768396755.jpeg,https://food-cms.grab.com/Merchants/4-CYUFCABJVE3DCX/photoexhibition/c34344edd2e64dea9529244478e90bc6_1733369474179241559.jpg,2.0
https://food-cms.grab.com/Merchants/4-C2NUJ4CFAJK2R2/photoexhibition/c6d9c3eda90f41e2ba051ae645666bff_1734505744600243061.jpeg,https://food-cms.grab.com/Merchants/4-C6VDEUL2NK4FSE/photoexhibition/7004b49b823a4254bbc4ae6463c77c02_1724387788615893063.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6AACKMGRUL3N6/photoexhibition/22f91d15604041059e132bd22a04c0ed_1700015089216968149.jpeg,https://food-cms.grab.com/Merchants/4-C3ABLENJV8B1G6/photoexhibition/be95e0a5d8fa43e18a00eec07d9ddc42_1734594261055200013.png,1.0
https://food-cms.grab.com/Merchants/1-C65KCEW3KCDUHA/photoexhibition/de4a00cd7b214bb3a20d0be3d1f3991c_1736930866391344667.jpeg,https://food-cms.grab.com/Merchants/4-CZNDJ2BYNTCVUA/photoexhibition/96e02a7394484209aae9f44dc938dede_1735546147268032720.png,1.0
https://food-cms.grab.com/Merchants/1-C6JWMB23CXWZR2/photoexhibition/ab27a2e78a444ae59668e802a06cae72_1711441103353906934.jpeg,https://food-cms.grab.com/Merchants/4-C2A3LNVEEAUZVA/photoexhibition/1d3f2df0f9ca461491994b4ceba3a8e6_1734080730685816291.jpeg,1.0
https://food-cms.grab.com/Merchants/4-C65CKFWVSFVFTN/photoexhibition/355bc2924c4a4ee19bc0b62c6248cc8c_1742436006177740134.jpeg,https://food-cms.grab.com/Merchants/4-C6T3R62ZN4MTJJ/photoexhibition/7a448caab7424d4889ca3571745fd75a_1723428977321498901.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C6UXMBV2T8NUC6/photoexhibition/fa59d39e5fcc4418897dc6b26bf6b754_1723526361172432904.jpeg,https://food-cms.grab.com/Merchants/4-C6VDTRLBLXNEJ2/photoexhibition/9f2fb5a803334ffdb663a28149501fa5_1724393624242324490.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/MYDD07781/photoexhibition/08b88c4eb8604959b64b0fb6d4685c31_1687860956222775782.jpeg,https://food-cms.grab.com/Merchants/4-C6L2LP61E6TWGE/photoexhibition/4ea39a607450407e9ed5a775f71a9c4c_1715937122902865222.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4JJTK4YBBEBL6/photoexhibition/00a4ede167924172a1346552b1729072_1690897431435471373.jpeg,https://food-cms.grab.com/Merchants/1-C6JUVCBCTYWBRE/photoexhibition/d2db059ba58a4f61ac51fb31fa9ad6b7_1711420294474930649.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C2XFRF5GGBJBEX/photoexhibition/2ba1151371ee4defbc109f9aa940dcf3_1733132949395879865.jpg,https://food-cms.grab.com/Merchants/4-C642BBLKRAD1TX/photoexhibition/11ce6df1d78549a68fc951d67f0a65b3_1735813706570874921.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4N2LGBVV2LEKA/photoexhibition/67551b751f40448186436a09509e3c3b_1699853086549896705.jpeg,https://food-cms.grab.com/Merchants/4-C4KGVRLGACKHRX/photoexhibition/c0229f5d52d84b1bb08115d15edcf629_1741843931684184958.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6A3JPBVVKUHC6/photoexhibition/763d8f34a27744109a5f096111cc4741_1702007132609773458.jpeg,https://food-cms.grab.com/Merchants/4-C6MFLJUULUJFL6/photoexhibition/0be98ab5c5bb437a84c6286352543ee8_1732785507747295142.jpg,2.0
https://food-cms.grab.com/Merchants/4-C6NBAKBVBGKJG6/photoexhibition/a43a2ff25f444607899d732243d8b70b_1723430013186621482.jpeg,https://food-cms.grab.com/Merchants/4-CYLJWGMVVLNVTE/photoexhibition/dbc0fdb9dc7d4f44b80ecd25158263e8_1733297451831459734.jpg,2.0
https://food-cms.grab.com/Merchants/4-C24UJ6DXC2UAHE/photoexhibition/bea7ed1c0f4c46d693020be4ed1c7d8c_1723429711161487679.jpeg,https://food-cms.grab.com/Merchants/4-C4DCCRMGCGDBTA/photoexhibition/9214095da53940199c45945d05976cfd_1734070545807721334.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C2DJCXMAE24KR2/photoexhibition/02b20bfdd1b74306a5884bf4f2695c9c_1742876256824494887.jpeg,https://food-cms.grab.com/Merchants/4-CYNKN8BEVKAXG6/photoexhibition/be8ec919315b4bd981eb63ae0dfb532b_1728896951056212285.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4MTBETAGXCZAJ/photoexhibition/f652d40a9447441d8062fda3ffe59ad6_1697012356341538227.jpeg,https://food-cms.grab.com/Merchants/4-C6NCR3NXJVJGGJ/photoexhibition/34e8bac1e78349b9b8d2a14108436f8c_1734683207528042354.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C2T2J6EBKE3GKA/photoexhibition/c9aabe7e05274874b1a4159cdb1be1d0_1732875162682728003.jpg,https://food-cms.grab.com/Merchants/4-C65EV8KKT66ZAT/photoexhibition/612a8b2a8f204cab9e695c3f7ac12c18_1737361706434618262.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C3AXJJADNPJFL6/photoexhibition/6844573a3fea40e5a3e218285d8438a6_1681465407301620439.jpeg,https://food-cms.grab.com/Merchants/1-C63GUBMCGPCZVA/photoexhibition/c452c45bf2cd410cb73ca97a010fa397_1732692883163015505.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6VETF2BVUVFTT/photoexhibition/f7e9524517a94407b87f0ef47ed628c8_1724563457130357611.jpeg,https://food-cms.grab.com/Merchants/4-C3K3NYJZRAE1PE/photoexhibition/a3d84de4dca14549bfd61295b8ce94a1_1732785507504847752.jpg,2.0
https://food-cms.grab.com/Merchants/4-C3T1LEJBNA2XFE/photoexhibition/17aa182608f64dc2a45c50c0cf24625f_1734673821602676302.jpeg,https://food-cms.grab.com/Merchants/4-C63WVLKEAAACGN/photoexhibition/9acb1756fa2f4bbf9611923c988e26a4_1733471228284616221.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6CWVCM2KCCAE6/photoexhibition/73967ca04d3248db8809d8503709ee6f_1705462549843643086.jpeg,https://food-cms.grab.com/Merchants/4-C2TVNPVHV4EGNJ/photoexhibition/52e664f465d64d7faf27a40c2c7b8320_1733286274490261995.jpg,2.0
https://food-cms.grab.com/Merchants/1-C7AGFEMUC6AETN/photoexhibition/34ddbdce2151400d96fb66ceb9e8b924_1740632473301298379.jpeg,https://food-cms.grab.com/Merchants/4-C6WBHCKESCCUV6/photoexhibition/64b05389d87c4ffd996b6170280fcd33_1726737549321497718.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C62WAAEWG4BBTN/photoexhibition/63c45b72c8384e0ea56a2bb8a3509d91_1731306678238062793.jpeg,https://food-cms.grab.com/Merchants/1-C6XHVJMETKW1E2/photoexhibition/fbefe82affb542f1a556e5a164ed9cbc_1728899680175532459.jpeg,1.0
https://food-cms.grab.com/Merchants/4-CZB2E66WECA3R6/photoexhibition/d2d313fc90bc42a286b40eed238effa0_1740472221684054350.png,https://food-cms.grab.com/Merchants/4-CZECJRMEC3DKLN/photoexhibition/e8ba3f50db0b486db4538b0fbfd61548_1732697569189169981.jpg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4M2SBBFE7EHG2/photoexhibition/e13a80a33f26419f9f6694fc328cfbc5_1698048129002853176.jpeg,https://food-cms.grab.com/Merchants/4-C63GVPTHKAXXN6/photoexhibition/c36af83ca5a34418a477e14ebdb66ab0_1732703066183555244.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6B3LUEBE7WXFE/photoexhibition/c2d76956bba649c7860737ded26a98ad_1704258476463862418.jpeg,https://food-cms.grab.com/Merchants/1-C63GTTBKG2UEUE/photoexhibition/98968e2d52634c45bbb610436a9f7c7e_1732695856919580012.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4DXANEDN4ATJT/photoexhibition/8ce3f2f744b34fc9831e55932becca82_1687417838859602192.jpeg,https://food-cms.grab.com/Merchants/4-CZCTERNAJ3K1EX/photoexhibition/ddb7721964c148a6a51bbe70cbd3daa9_1733280804983319770.jpg,2.0
